
Standard & Poors 500 Index,Last: 4115.9902,Change:  6.8802
"Date: April 11, 2023 at 3:56 PM EDT",Bid: 4115.48,Ask: 4116.48,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jun 16 2023,SPX230616C03745000,392.87,0,422.8,426.9,0,0.2313,0.8584,0.0006,62,3745.00,SPX230616P03745000,39.48,0,30.3,30.5,0,0.2319,-0.1424,0.0006,878
Fri Jun 16 2023,SPX230616C03750000,413.21,2.16,418.4,422.5,7,0.2306,0.856,0.0006,5467,3750.00,SPX230616P03750000,29.75,-4.7,30.8,31.1,161,0.2314,-0.1448,0.0006,27924
Fri Jun 16 2023,SPX230616C03755000,387.06,0,414,418.1,0,0.2299,0.8536,0.0006,36,3755.00,SPX230616P03755000,42.2,0,31.4,31.6,0,0.2307,-0.1473,0.0006,325
Fri Jun 16 2023,SPX230616C03760000,401.92,0,409.7,413.7,0,0.2293,0.8511,0.0006,115,3760.00,SPX230616P03760000,31.6,-4.05,31.9,32.2,29,0.2299,-0.1498,0.0006,2337
Fri Jun 16 2023,SPX230616C03765000,407.16,0,405.3,409.3,0,0.2286,0.8486,0.0006,46,3765.00,SPX230616P03765000,36.66,0,32.5,32.8,0,0.2293,-0.1523,0.0006,54
Fri Jun 16 2023,SPX230616C03770000,417.45,0,400.9,405,0,0.2279,0.846,0.0006,30,3770.00,SPX230616P03770000,42.55,0,33.1,33.3,0,0.2285,-0.1548,0.0006,642
Fri Jun 16 2023,SPX230616C03775000,379.53,0,396.6,400.6,0,0.2272,0.8435,0.0006,2370,3775.00,SPX230616P03775000,32.53,-5.02,33.7,34,144,0.2278,-0.1574,0.0006,6168
Fri Jun 16 2023,SPX230616C03780000,369.4,0,392.3,396.2,0,0.2266,0.8408,0.0006,126,3780.00,SPX230616P03780000,33.42,-4.83,34.3,34.6,6,0.2272,-0.16,0.0006,1283
Fri Jun 16 2023,SPX230616C03785000,375.33,0,387.9,391.9,0,0.2258,0.8382,0.0006,10,3785.00,SPX230616P03785000,34.9,-4.05,34.9,35.2,3,0.2264,-0.1627,0.0006,1334
Fri Jun 16 2023,SPX230616C03790000,380.48,3.88,383.6,387.6,4,0.2252,0.8355,0.0006,347,3790.00,SPX230616P03790000,34.44,-5.16,35.5,35.8,5,0.2257,-0.1654,0.0006,1066
Fri Jun 16 2023,SPX230616C03795000,376.63,4.83,379.3,383.2,2,0.2244,0.8327,0.0006,2,3795.00,SPX230616P03795000,36.3,-4,36.2,36.4,21,0.225,-0.1681,0.0006,655
Fri Jun 16 2023,SPX230616C03800000,370.83,3.28,375,378.9,2,0.2237,0.83,0.0006,9719,3800.00,SPX230616P03800000,35.5,-5.55,36.8,37.1,3951,0.2243,-0.1709,0.0006,39829
Fri Jun 16 2023,SPX230616C03805000,331.88,0,370.7,374.6,0,0.223,0.8272,0.0007,14,3805.00,SPX230616P03805000,41.3,0,37.5,37.7,0,0.2236,-0.1737,0.0007,355
Fri Jun 16 2023,SPX230616C03810000,352.11,0,366.5,370.3,0,0.2224,0.8243,0.0007,39,3810.00,SPX230616P03810000,43.92,0,38.1,38.4,0,0.2228,-0.1766,0.0007,3065
Fri Jun 16 2023,SPX230616C03815000,317.37,0,362.2,366.1,0,0.2217,0.8214,0.0007,25,3815.00,SPX230616P03815000,42.75,0,38.8,39.1,0,0.2222,-0.1795,0.0007,1423
Fri Jun 16 2023,SPX230616C03820000,365.43,0,357.9,361.8,0,0.2209,0.8184,0.0007,50,3820.00,SPX230616P03820000,46.09,0,39.5,39.8,0,0.2215,-0.1824,0.0007,696
Fri Jun 16 2023,SPX230616C03825000,364.13,0,353.7,357.5,0,0.2202,0.8155,0.0007,2614,3825.00,SPX230616P03825000,39.73,-4.92,40.2,40.5,513,0.2207,-0.1854,0.0007,7804
Fri Jun 16 2023,SPX230616C03830000,322.83,0,349.5,353.3,0,0.2196,0.8124,0.0007,9,3830.00,SPX230616P03830000,43.3,-2.15,40.9,41.2,15,0.22,-0.1884,0.0007,532
Fri Jun 16 2023,SPX230616C03835000,360.23,0,345.3,349.1,0,0.219,0.8094,0.0007,101,3835.00,SPX230616P03835000,40.9,-5.35,41.6,41.9,35,0.2192,-0.1915,0.0007,346
Fri Jun 16 2023,SPX230616C03840000,362.16,0,341,344.8,0,0.2181,0.8062,0.0007,102,3840.00,SPX230616P03840000,41.35,-5.7,42.4,42.7,10,0.2186,-0.1946,0.0007,676
Fri Jun 16 2023,SPX230616C03845000,325.07,0,336.9,340.6,0,0.2174,0.8031,0.0007,771,3845.00,SPX230616P03845000,48.22,0,43.1,43.4,0,0.2178,-0.1978,0.0007,1126
Fri Jun 16 2023,SPX230616C03850000,309.9,0,332.7,336.4,0,0.2167,0.7999,0.0007,12031,3850.00,SPX230616P03850000,42.47,-6.18,43.9,44.2,1023,0.217,-0.201,0.0007,22902
Fri Jun 16 2023,SPX230616C03855000,331.76,0,328.5,332.2,0,0.216,0.7966,0.0008,457,3855.00,SPX230616P03855000,51.1,0,44.6,44.9,0,0.2163,-0.2042,0.0008,512
Fri Jun 16 2023,SPX230616C03860000,320.98,3.03,324.3,328.1,100,0.2153,0.7934,0.0008,1088,3860.00,SPX230616P03860000,45.05,-5.3,45.4,45.7,112,0.2156,-0.2075,0.0008,1558
Fri Jun 16 2023,SPX230616C03865000,300.44,0,320.2,323.9,0,0.2145,0.79,0.0008,44,3865.00,SPX230616P03865000,52.8,0,46.2,46.5,0,0.2148,-0.2108,0.0008,470
Fri Jun 16 2023,SPX230616C03870000,304.42,0,316.1,319.7,0,0.2139,0.7866,0.0008,118,3870.00,SPX230616P03870000,50.4,0,47,47.3,0,0.2141,-0.2142,0.0008,580
Fri Jun 16 2023,SPX230616C03875000,317.65,12.4,312,315.6,13,0.213,0.7832,0.0008,6851,3875.00,SPX230616P03875000,46.55,-6.45,47.9,48.2,56,0.2133,-0.2176,0.0008,8982
Fri Jun 16 2023,SPX230616C03880000,284.02,0,307.8,311.5,0,0.2123,0.7797,0.0008,2640,3880.00,SPX230616P03880000,53.17,0,48.7,49,0,0.2127,-0.2211,0.0008,2702
Fri Jun 16 2023,SPX230616C03885000,280.4,0,303.7,307.4,0,0.2116,0.7762,0.0008,2581,3885.00,SPX230616P03885000,54.4,0,49.5,49.8,0,0.2118,-0.2247,0.0008,3206
Fri Jun 16 2023,SPX230616C03890000,275.67,0,299.7,303.3,0,0.2109,0.7726,0.0008,2403,3890.00,SPX230616P03890000,48.9,-6.85,50.4,50.7,2,0.2111,-0.2282,0.0008,3250
Fri Jun 16 2023,SPX230616C03895000,274.78,0,295.6,299.2,0,0.2101,0.769,0.0008,6310,3895.00,SPX230616P03895000,53.15,-3.5,51.3,51.6,1,0.2104,-0.2319,0.0008,6353
Fri Jun 16 2023,SPX230616C03900000,286.3,1.05,293.2,293.7,70,0.2095,0.7653,0.0008,35874,3900.00,SPX230616P03900000,50.65,-7,52.2,52.5,1467,0.2097,-0.2355,0.0008,49869
Fri Jun 16 2023,SPX230616C03905000,284.6,3.35,289.2,289.7,1,0.2088,0.7616,0.0008,3400,3905.00,SPX230616P03905000,55.7,-2.9,53.1,53.4,37,0.2089,-0.2393,0.0008,3798
Fri Jun 16 2023,SPX230616C03910000,280.05,2.85,285.1,285.6,2,0.208,0.7578,0.0009,3465,3910.00,SPX230616P03910000,54.4,-5.15,54,54.3,65,0.2081,-0.243,0.0009,3770
Fri Jun 16 2023,SPX230616C03915000,258.59,0,281,281.6,0,0.2072,0.754,0.0009,3506,3915.00,SPX230616P03915000,53.8,-6.75,54.9,55.2,207,0.2073,-0.2469,0.0009,3948
Fri Jun 16 2023,SPX230616C03920000,252.6,0,277.1,277.6,0,0.2065,0.7501,0.0009,5504,3920.00,SPX230616P03920000,57.8,-3.8,55.8,56.1,5,0.2065,-0.2507,0.0009,4773
Fri Jun 16 2023,SPX230616C03925000,266.44,1.04,273.1,273.6,8,0.2057,0.7462,0.0009,5815,3925.00,SPX230616P03925000,58.03,-4.52,56.8,57.1,21,0.2058,-0.2547,0.0009,10505
Fri Jun 16 2023,SPX230616C03930000,287.23,0,269.1,269.6,0,0.2049,0.7422,0.0009,2676,3930.00,SPX230616P03930000,59.3,-4.3,57.7,58.1,15,0.2049,-0.2586,0.0009,2762
Fri Jun 16 2023,SPX230616C03935000,266.7,0,265,265.6,0,0.204,0.7382,0.0009,1950,3935.00,SPX230616P03935000,60.8,-3.85,58.7,59,4,0.2042,-0.2627,0.0009,2079
Fri Jun 16 2023,SPX230616C03940000,242.7,0,261.1,261.7,0,0.2034,0.7341,0.0009,2207,3940.00,SPX230616P03940000,58.3,-7.4,59.7,60,18,0.2034,-0.2668,0.0009,2663
Fri Jun 16 2023,SPX230616C03945000,174.5,0,257.1,257.7,0,0.2024,0.7299,0.0009,4250,3945.00,SPX230616P03945000,61.76,-5.04,60.7,61.1,10,0.2026,-0.2709,0.0009,4397
Fri Jun 16 2023,SPX230616C03950000,257.08,11.08,253.3,253.8,71,0.2017,0.7257,0.001,22646,3950.00,SPX230616P03950000,60.4,-7.5,61.8,62.1,346,0.2018,-0.2751,0.001,32378
Fri Jun 16 2023,SPX230616C03955000,189.6,0,249.4,249.9,0,0.2009,0.7215,0.001,4600,3955.00,SPX230616P03955000,61.4,-7.6,62.8,63.1,11,0.2009,-0.2794,0.001,4710
Fri Jun 16 2023,SPX230616C03960000,214.66,0,245.5,246,0,0.2001,0.7171,0.001,6028,3960.00,SPX230616P03960000,66.1,-4.05,63.9,64.2,6,0.2002,-0.2837,0.001,6468
Fri Jun 16 2023,SPX230616C03965000,233.28,0,241.5,242.1,0,0.1992,0.7128,0.001,5210,3965.00,SPX230616P03965000,68.02,0,64.9,65.3,0,0.1993,-0.2881,0.001,5302
Fri Jun 16 2023,SPX230616C03970000,242.7,0,237.7,238.3,0,0.1984,0.7083,0.001,5661,3970.00,SPX230616P03970000,75.87,0,66,66.4,0,0.1985,-0.2925,0.001,5587
Fri Jun 16 2023,SPX230616C03975000,237.32,10.37,233.8,234.4,140,0.1976,0.7039,0.001,6781,3975.00,SPX230616P03975000,65.6,-8,67.1,67.5,892,0.1977,-0.297,0.001,12928
Fri Jun 16 2023,SPX230616C03980000,212,0,230.1,230.6,0,0.1968,0.6993,0.001,5525,3980.00,SPX230616P03980000,67.97,-6.83,68.3,68.6,2,0.1969,-0.3015,0.001,6089
Fri Jun 16 2023,SPX230616C03985000,236.42,0,226.3,226.8,0,0.196,0.6947,0.001,6090,3985.00,SPX230616P03985000,76.71,0,69.4,69.8,0,0.1961,-0.3062,0.001,5901
Fri Jun 16 2023,SPX230616C03990000,237.32,0,222.5,223,0,0.1952,0.69,0.001,5119,3990.00,SPX230616P03990000,76.74,0,70.6,70.9,0,0.1952,-0.3108,0.001,5097
Fri Jun 16 2023,SPX230616C03995000,140.2,0,218.6,219.2,0,0.1943,0.6853,0.001,4972,3995.00,SPX230616P03995000,74.55,-3.95,71.8,72.1,1,0.1944,-0.3155,0.001,5021
Fri Jun 16 2023,SPX230616C04000000,219.32,11.02,214.9,215.5,884,0.1935,0.6805,0.0011,106861,4000.00,SPX230616P04000000,72.6,-7.15,73,73.3,2240,0.1935,-0.3203,0.0011,109967
Fri Jun 16 2023,SPX230616C04005000,215.62,10.97,211.1,211.7,2,0.1926,0.6757,0.0011,3225,4005.00,SPX230616P04005000,73.6,-7.45,74.2,74.5,2,0.1927,-0.3252,0.0011,3102
Fri Jun 16 2023,SPX230616C04010000,198.2,0,207.5,208,0,0.1918,0.6708,0.0011,5637,4010.00,SPX230616P04010000,75.07,-7.33,75.4,75.7,25,0.1918,-0.3301,0.0011,5900
Fri Jun 16 2023,SPX230616C04015000,198.23,0,203.8,204.3,0,0.191,0.6658,0.0011,6055,4015.00,SPX230616P04015000,95.65,0,76.7,77,0,0.191,-0.3351,0.0011,7349
Fri Jun 16 2023,SPX230616C04020000,213.02,0,200,200.6,0,0.1901,0.6607,0.0011,6171,4020.00,SPX230616P04020000,92.43,0,77.9,78.3,0,0.1901,-0.3401,0.0011,6062
Fri Jun 16 2023,SPX230616C04025000,196.86,6.71,196.4,197,1,0.1892,0.6556,0.0011,7227,4025.00,SPX230616P04025000,77.55,-8.85,79.2,79.6,27,0.1892,-0.3452,0.0011,7783
Fri Jun 16 2023,SPX230616C04030000,172.08,0,192.8,193.3,0,0.1884,0.6504,0.0011,5292,4030.00,SPX230616P04030000,81.03,-6.77,80.5,80.9,2,0.1884,-0.3503,0.0011,5472
Fri Jun 16 2023,SPX230616C04035000,166.23,0,189.2,189.7,0,0.1875,0.6452,0.0011,5702,4035.00,SPX230616P04035000,84.85,-4.3,81.9,82.2,1,0.1875,-0.3556,0.0011,5918
Fri Jun 16 2023,SPX230616C04040000,187.7,0,185.6,186.1,0,0.1866,0.6399,0.0012,5993,4040.00,SPX230616P04040000,81.3,-9.3,83.2,83.6,406,0.1867,-0.3609,0.0012,6009
Fri Jun 16 2023,SPX230616C04045000,171.8,0,182,182.5,0,0.1857,0.6345,0.0012,3720,4045.00,SPX230616P04045000,99.55,0,84.6,84.9,0,0.1857,-0.3662,0.0012,3868
Fri Jun 16 2023,SPX230616C04050000,182.14,9.64,178.4,178.9,1531,0.1849,0.6291,0.0012,20293,4050.00,SPX230616P04050000,85,-8.5,86,86.3,2975,0.1848,-0.3717,0.0012,16606
Fri Jun 16 2023,SPX230616C04055000,177.55,8.5,174.9,175.4,450,0.184,0.6236,0.0012,1747,4055.00,SPX230616P04055000,85.75,-9.25,87.4,87.7,451,0.1841,-0.3772,0.0012,2479
Fri Jun 16 2023,SPX230616C04060000,162.24,0,171.4,171.9,0,0.1831,0.618,0.0012,2861,4060.00,SPX230616P04060000,89.02,-7.48,88.8,89.2,5,0.1831,-0.3828,0.0012,2940
Fri Jun 16 2023,SPX230616C04065000,160.1,0,167.9,168.5,0,0.1822,0.6124,0.0012,887,4065.00,SPX230616P04065000,93.4,-4.6,90.3,90.7,95,0.1823,-0.3885,0.0012,737
Fri Jun 16 2023,SPX230616C04070000,151.2,0,164.4,165,0,0.1813,0.6067,0.0012,2569,4070.00,SPX230616P04070000,94.7,-4.9,91.8,92.2,43,0.1814,-0.3942,0.0012,2300
Fri Jun 16 2023,SPX230616C04075000,160.13,4.68,161,161.5,2,0.1804,0.6009,0.0012,8106,4075.00,SPX230616P04075000,91,-10.2,93.3,93.7,35,0.1805,-0.4,0.0012,5410
Fri Jun 16 2023,SPX230616C04080000,161.73,9.63,157.6,158.1,4,0.1796,0.595,0.0012,5957,4080.00,SPX230616P04080000,93.44,-9.36,94.8,95.2,140,0.1795,-0.4058,0.0012,6677
Fri Jun 16 2023,SPX230616C04085000,135.01,0,154.2,154.7,0,0.1787,0.5891,0.0012,1223,4085.00,SPX230616P04085000,114.54,0,96.4,96.8,0,0.1787,-0.4117,0.0012,1256
Fri Jun 16 2023,SPX230616C04090000,143.88,0,150.9,151.4,0,0.1778,0.5831,0.0012,414,4090.00,SPX230616P04090000,95.7,-10.45,98,98.4,15,0.1778,-0.4177,0.0012,665
Fri Jun 16 2023,SPX230616C04095000,144.06,0,147.5,148,0,0.1769,0.5771,0.0013,1272,4095.00,SPX230616P04095000,100.32,-7.58,99.6,100,2,0.1769,-0.4238,0.0013,1166
Fri Jun 16 2023,SPX230616C04100000,146.22,7.17,144.2,144.7,355,0.176,0.571,0.0013,36781,4100.00,SPX230616P04100000,100.28,-9.32,101.3,101.7,1047,0.1761,-0.4299,0.0013,41398
Fri Jun 16 2023,SPX230616C04105000,123,0,141,141.5,0,0.1751,0.5648,0.0013,3831,4105.00,SPX230616P04105000,100.8,-10.6,103,103.3,30,0.1752,-0.4361,0.0013,3851
Fri Jun 16 2023,SPX230616C04110000,136.21,3.46,137.7,138.2,1,0.1742,0.5585,0.0013,4593,4110.00,SPX230616P04110000,104.98,-8.22,104.7,105.1,3,0.1743,-0.4423,0.0013,4117
Fri Jun 16 2023,SPX230616C04115000,134.92,5.27,134.5,135,75,0.1734,0.5522,0.0013,5182,4115.00,SPX230616P04115000,117,0,106.4,106.9,0,0.1734,-0.4487,0.0013,5159
Fri Jun 16 2023,SPX230616C04120000,124,0,131.3,131.8,0,0.1725,0.5458,0.0013,4224,4120.00,SPX230616P04120000,116.4,0,108.2,108.6,0,0.1725,-0.4551,0.0013,4287
Fri Jun 16 2023,SPX230616C04125000,121.3,0,128.2,128.7,0,0.1717,0.5393,0.0013,8634,4125.00,SPX230616P04125000,107.07,-11.63,110,110.4,2,0.1716,-0.4616,0.0013,5554
Fri Jun 16 2023,SPX230616C04130000,120.5,0.05,125.1,125.6,66,0.1708,0.5327,0.0013,5272,4130.00,SPX230616P04130000,109.2,-11.45,111.9,112.3,113,0.1709,-0.4681,0.0013,5065
Fri Jun 16 2023,SPX230616C04135000,124.51,7.06,122,122.5,3697,0.17,0.5262,0.0013,5571,4135.00,SPX230616P04135000,113.4,-9.25,113.7,114.2,3839,0.17,-0.4747,0.0013,5215
Fri Jun 16 2023,SPX230616C04140000,122.8,8.3,119,119.4,4002,0.1691,0.5195,0.0014,4757,4140.00,SPX230616P04140000,112.8,-11.85,115.6,116.1,4004,0.1692,-0.4814,0.0014,4587
Fri Jun 16 2023,SPX230616C04145000,119.5,7.9,116,116.4,2544,0.1683,0.5127,0.0014,2424,4145.00,SPX230616P04145000,114.9,-11.8,117.6,118,2596,0.1682,-0.4881,0.0014,2324
Fri Jun 16 2023,SPX230616C04150000,115.5,6.8,113,113.5,7455,0.1674,0.5059,0.0014,14601,4150.00,SPX230616P04150000,117.5,-11.25,119.5,120.1,6997,0.1674,-0.4949,0.0014,13909
Fri Jun 16 2023,SPX230616C04155000,112.06,6.16,110.1,110.5,199,0.1666,0.4991,0.0014,1367,4155.00,SPX230616P04155000,128.1,0,121.6,122.1,0,0.1666,-0.5018,0.0014,1368
Fri Jun 16 2023,SPX230616C04160000,110.44,7.34,107.2,107.6,56,0.1657,0.4921,0.0014,3332,4160.00,SPX230616P04160000,121.8,-11.2,123.6,124.1,101,0.1657,-0.5087,0.0014,2639
Fri Jun 16 2023,SPX230616C04165000,102.6,0,104.3,104.8,0,0.1648,0.4852,0.0014,9,4165.00,SPX230616P04165000,129.88,0,125.7,126.2,0,0.1648,-0.5157,0.0014,19
Fri Jun 16 2023,SPX230616C04170000,93.72,0,101.5,101.9,0,0.164,0.4781,0.0014,331,4170.00,SPX230616P04170000,154.4,0,127.9,128.4,0,0.1641,-0.5227,0.0014,156
Fri Jun 16 2023,SPX230616C04175000,101.8,6.9,98.8,99.2,280,0.1633,0.471,0.0014,4311,4175.00,SPX230616P04175000,132.75,0,130,130.6,0,0.1632,-0.5298,0.0014,1231
Fri Jun 16 2023,SPX230616C04180000,92,0,96,96.4,0,0.1624,0.4638,0.0014,562,4180.00,SPX230616P04180000,141.25,0,132.2,132.7,0,0.1624,-0.537,0.0014,261
Fri Jun 16 2023,SPX230616C04185000,86.4,0,93.3,93.7,0,0.1616,0.4566,0.0014,57,4185.00,SPX230616P04185000,0,0,134.5,135,0,0.1616,-0.5442,0.0014,0
Fri Jun 16 2023,SPX230616C04190000,91.02,3.97,90.7,91.1,75,0.1609,0.4494,0.0014,800,4190.00,SPX230616P04190000,155.6,0,136.8,137.3,0,0.1608,-0.5514,0.0014,129
Fri Jun 16 2023,SPX230616C04195000,85.8,0,88.1,88.5,0,0.1601,0.4421,0.0014,31,4195.00,SPX230616P04195000,0,0,139.1,139.6,0,0.16,-0.5587,0.0014,0
Fri Jun 16 2023,SPX230616C04200000,85.67,3.62,85.5,85.9,50,0.1593,0.4348,0.0014,29507,4200.00,SPX230616P04200000,146.87,-4.78,141.5,142,90,0.1593,-0.5661,0.0014,13098
Fri Jun 16 2023,SPX230616C04205000,79.8,0,83,83.4,0,0.1585,0.4274,0.0014,46,4205.00,SPX230616P04205000,167.31,0,143.9,144.5,0,0.1585,-0.5734,0.0014,1
Fri Jun 16 2023,SPX230616C04210000,93.38,0,80.5,80.9,0,0.1578,0.42,0.0014,1982,4210.00,SPX230616P04210000,152.56,-4.14,146.4,146.9,1,0.1578,-0.5808,0.0014,114
Fri Jun 16 2023,SPX230616C04215000,0,0,78.1,78.4,0,0.157,0.4126,0.0014,0,4215.00,SPX230616P04215000,0,0,148.9,149.4,0,0.157,-0.5883,0.0014,0
Fri Jun 16 2023,SPX230616C04220000,77.6,5,75.7,76,1,0.1562,0.4051,0.0014,1754,4220.00,SPX230616P04220000,172.71,0,151.4,152,0,0.1562,-0.5958,0.0014,58
Fri Jun 16 2023,SPX230616C04225000,74.8,4.5,73.3,73.7,3,0.1556,0.3976,0.0014,3577,4225.00,SPX230616P04225000,174.65,0,154,154.6,0,0.1555,-0.6032,0.0014,1346
Fri Jun 16 2023,SPX230616C04230000,60.13,0,71,71.4,0,0.1548,0.3901,0.0014,360,4230.00,SPX230616P04230000,159.05,0,156.7,157.2,0,0.1548,-0.6107,0.0014,158
Fri Jun 16 2023,SPX230616C04235000,66.8,0,68.7,69.1,0,0.1541,0.3826,0.0014,1,4235.00,SPX230616P04235000,0,0,159.4,159.9,0,0.154,-0.6182,0.0014,0
Fri Jun 16 2023,SPX230616C04240000,66.45,0,66.5,66.9,0,0.1534,0.3751,0.0014,550,4240.00,SPX230616P04240000,175.94,0,162.1,162.7,0,0.1533,-0.6257,0.0014,79
Fri Jun 16 2023,SPX230616C04245000,65.9,4.2,64.3,64.7,143,0.1527,0.3676,0.0014,238,4245.00,SPX230616P04245000,0,0,164.9,165.4,0,0.1526,-0.6332,0.0014,0
Fri Jun 16 2023,SPX230616C04250000,64.3,4.65,62.2,62.6,655,0.152,0.3601,0.0014,14162,4250.00,SPX230616P04250000,173.05,-5.75,167.7,168.3,11,0.1519,-0.6408,0.0014,3901
Fri Jun 16 2023,SPX230616C04255000,57.2,0,60.1,60.5,0,0.1513,0.3526,0.0014,145,4255.00,SPX230616P04255000,0,0,170.6,171.1,0,0.1513,-0.6482,0.0014,0
Fri Jun 16 2023,SPX230616C04260000,48.2,0,58.1,58.4,0,0.1506,0.3451,0.0014,515,4260.00,SPX230616P04260000,178.6,-6.1,173.5,174,15,0.1506,-0.6557,0.0014,6
Fri Jun 16 2023,SPX230616C04265000,54.1,0,56.1,56.4,0,0.15,0.3377,0.0014,326,4265.00,SPX230616P04265000,0,0,176.4,177,0,0.1499,-0.6632,0.0014,0
Fri Jun 16 2023,SPX230616C04270000,53.4,0,54.1,54.5,0,0.1493,0.3302,0.0014,400,4270.00,SPX230616P04270000,190.3,0,179.4,180,0,0.1492,-0.6706,0.0014,17
Fri Jun 16 2023,SPX230616C04275000,50.47,0.37,52.2,52.6,1,0.1487,0.3228,0.0014,8263,4275.00,SPX230616P04275000,208.03,0,182.5,183,0,0.1486,-0.678,0.0014,1046
Fri Jun 16 2023,SPX230616C04280000,52.35,4.05,50.4,50.7,182,0.148,0.3154,0.0014,987,4280.00,SPX230616P04280000,197.46,0,185.6,186.1,0,0.148,-0.6854,0.0014,4
Fri Jun 16 2023,SPX230616C04290000,47.9,0,46.8,47.1,0,0.1468,0.3008,0.0014,1050,4290.00,SPX230616P04290000,310.76,0,191.9,192.5,0,0.1467,-0.7,0.0014,3
Fri Jun 16 2023,SPX230616C04300000,43.56,1.91,43.4,43.7,3342,0.1456,0.2864,0.0013,24219,4300.00,SPX230616P04300000,211.87,0,198.4,199,0,0.1456,-0.7144,0.0013,6835
Fri Jun 16 2023,SPX230616C04310000,42.1,3.55,40.2,40.5,44,0.1445,0.2722,0.0013,765,4310.00,SPX230616P04310000,218.4,0,205.1,205.7,0,0.1443,-0.7286,0.0013,9
Fri Jun 16 2023,SPX230616C04320000,38.63,2.98,37.2,37.5,178,0.1434,0.2582,0.0013,445,4320.00,SPX230616P04320000,272.99,0,210.6,213.9,0,0.1432,-0.7426,0.0013,3
Fri Jun 16 2023,SPX230616C04325000,37.09,2.84,35.7,36,266,0.1428,0.2514,0.0013,6727,4325.00,SPX230616P04325000,221.52,-5.88,214,217.4,3,0.1426,-0.7495,0.0013,709
Fri Jun 16 2023,SPX230616C04330000,33.63,0.68,34.3,34.6,2,0.1423,0.2446,0.0013,986,4330.00,SPX230616P04330000,217.2,0,217.6,221,0,0.1422,-0.7563,0.0013,16
Fri Jun 16 2023,SPX230616C04340000,31.3,0.95,31.6,31.9,1,0.1413,0.2312,0.0012,437,4340.00,SPX230616P04340000,335.2,0,224.8,228.2,0,0.1411,-0.7697,0.0012,21
Fri Jun 16 2023,SPX230616C04350000,30.7,2.75,29.1,29.4,41,0.1404,0.2181,0.0012,15365,4350.00,SPX230616P04350000,265.6,0,232.1,235.6,0,0.1402,-0.7827,0.0012,4102
Fri Jun 16 2023,SPX230616C04360000,27.86,2.11,26.8,27.1,2,0.1396,0.2054,0.0012,444,4360.00,SPX230616P04360000,0,0,239.6,243.3,0,0.1393,-0.7954,0.0012,0
Fri Jun 16 2023,SPX230616C04370000,20.55,0,24.6,24.9,0,0.1388,0.1931,0.0011,187,4370.00,SPX230616P04370000,0,0,247.3,251,0,0.1384,-0.8077,0.0011,0
Fri Jun 16 2023,SPX230616C04375000,24.75,2.1,23.6,23.8,35,0.1383,0.1872,0.0011,5312,4375.00,SPX230616P04375000,291.67,0,251.2,254.9,0,0.138,-0.8137,0.0011,902
Fri Jun 16 2023,SPX230616C04380000,23.38,1.73,22.6,22.9,6,0.138,0.1813,0.0011,153,4380.00,SPX230616P04380000,260.08,0,255.1,258.9,0,0.1376,-0.8196,0.0011,2
Fri Jun 16 2023,SPX230616C04390000,20.77,0,20.7,21,0,0.1374,0.1698,0.001,186,4390.00,SPX230616P04390000,324.93,0,263.1,267,0,0.1369,-0.831,0.001,18
Fri Jun 16 2023,SPX230616C04400000,19.05,0.9,18.9,19.2,941,0.1366,0.1588,0.001,26549,4400.00,SPX230616P04400000,280.81,-4.64,271.2,275.2,41,0.1363,-0.842,0.001,4217
Fri Jun 16 2023,SPX230616C04410000,16.11,-0.49,17.3,17.6,1,0.1361,0.1484,0.001,184,4410.00,SPX230616P04410000,344.11,0,279.5,283.5,0,0.1357,-0.8525,0.001,1
Fri Jun 16 2023,SPX230616C04420000,16.15,1,15.8,16.1,2,0.1356,0.1384,0.0009,91,4420.00,SPX230616P04420000,0,0,287.9,291.9,0,0.1351,-0.8625,0.0009,0
Fri Jun 16 2023,SPX230616C04425000,15.4,0.95,15.1,15.4,75,0.1353,0.1336,0.0009,5646,4425.00,SPX230616P04425000,321.04,0,292.1,296.2,0,0.1348,-0.8673,0.0009,1186
Fri Jun 16 2023,SPX230616C04430000,14.9,1.05,14.4,14.7,6,0.135,0.1289,0.0009,193,4430.00,SPX230616P04430000,389.2,0,296.4,300.5,0,0.1346,-0.8719,0.0009,15
Fri Jun 16 2023,SPX230616C04440000,13,0.4,13.2,13.4,3,0.1346,0.12,0.0008,315,4440.00,SPX230616P04440000,0,0,305,309.1,0,0.134,-0.8809,0.0008,0
Fri Jun 16 2023,SPX230616C04450000,12.4,0.9,12,12.3,162,0.1342,0.1115,0.0008,13452,4450.00,SPX230616P04450000,310.1,-18.6,313.7,317.9,2,0.1336,-0.8893,0.0008,4949
Fri Jun 16 2023,SPX230616C04460000,10.75,0.3,11,11.2,87,0.134,0.1036,0.0008,1128,4460.00,SPX230616P04460000,0,0,322.5,326.8,0,0.1332,-0.8973,0.0008,0
Fri Jun 16 2023,SPX230616C04470000,9.8,0,10,10.2,0,0.1336,0.0962,0.0007,520,4470.00,SPX230616P04470000,0,0,331.4,335.7,0,0.1328,-0.9047,0.0007,0
